mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,,
21634514,8623566,8534549,8589907,8691172,14451884,8628427,11307717,5047029.54861154
13805186,8767524,8613848,8574916,8578430,10208160,8510990,9579864.85714286,1957739.64995718
12349282,8519256,10179814,8527077,8554059,10748644,9999682,9839687.71428571,1436713.67248717
17201916,8623711,8448429,8565892,8735269,8852466,9003048,9918675.85714286,3216877.38256172
18474176,8652058,8632638,8569161,8526447,9519361,9091899,10209391.4285714,3662096.21034915
17703417,8583667,8656513,11173343,8679306,9945096,13983370,11246387.4285714,3446506.34823734
17530915,8473516,8603093,12564493,8518635,8599453,12696343,10998064,3464730.03163282
17845817,8538967,8572343,8797162,8879891,9541271,8499175,10096375.1428571,3435816.7529544
18217110,8530301,8679455,8698520,8435890,10070746,8615097,10178159.8571429,3588542.32373144
18820277,8643454,11165485,9850819,8638598,9893768,8524658,10791008.4285714,3666960.32122714
17876653,8458392,12171037,8647088,8580716,9567597,8564766,10552321.2857143,3490172.26619822
16726110,8529000,8552011,8476780,8542134,8503685,8616155,9706553.57142857,3095638.09353144
17552876,8504905,8595866,8522985,10705433,9594926,8504450,10283063,3310889.31563369
17590875,8524856,8589339,8485926,10642957,8775879,8524533,10162052.1428571,3366126.85778737
16808249,8523702,8568039,8593831,8677080,8794916,8606290,9796015.28571429,3093354.10692039
17822560,11040671,8574625,8448199,8480547,10359226,8519920,10463678.2857143,3411711.59376667
15047306,9515139,8520327,8568622,8641503,10993393,8551463,9976821.85714286,2410930.17389737
17951363,10520510,9042457,9546997,8509281,9425997,8515369,10501710.5714286,3356860.18568631
15004873,8338197,11996478,8472691,8467066,9489499,8524771,10041939.2857143,2546351.19137487
17736076,9627663,8490371,8541861,11156772,8716322,8770869,10434276.2857143,3355771.10405342
17142518,8510593,8790491,8412537,12051911,8599221,8509674,10288135,3292144.3641616
17839647,8596536,8507736,8593626,8986861,8986705,8494625,10000819.4285714,3462992.02372278
17855337,8474658,9002652,8481133,8476560,8424886,8577614,9898977.14285714,3513977.8920112
17372368,8494817,8517934,8752715,8518994,9589095,8429607,9953647.14285714,3296031.47852198
17717447,8482886,16584287,8412246,8464704,9919078,9880027,11351525,4027533.53118142
16251307,8417490,10972113,8505247,8478099,10271037,13497446,10913248.4285714,2987364.52161979
17403217,8483405,8572255,8451272,8476488,8629026,14644494,10665736.7142857,3746425.89623193
17225096,8497189,8709785,8616751,8512722,9796722,17570310,11275510.7142857,4207392.38064044
17214179,8847457,8594346,13629020,8438712,9997522,16784768,11929429.1428571,3892946.8013985
17667911,8391320,9078096,8394115,8441100,8526631,17190738,11098558.7142857,4333462.12106893
17665816,8466052,10721033,8417760,8444374,12009508,17720357,11920700,4170920.97840589
17837562,8453294,11467021,10691162,8423135,9938453,17258653,12009897.1428571,3944406.63135261
17363568,8443602,8569248,8685488,8427758,8367886,16375188,10890391.1428571,4095702.82630936
16948522,8399252,12859797,8462700,8415314,9313371,18060441,11779913.8571429,4226165.06934224
21537012,8454271,21968108,8484949,10708317,8422280,13198875,13253401.7142857,6057423.38370509
18119088,8422678,17289948,8371958,8407740,12041719,8456525,11587093.7142857,4390435.73184191
13337467,8435193,12840055,8473516,22030242,12652493,8473335,12320328.7142857,4837165.8893765
17708165,8397249,17707585,8408504,13602180,12738339,8446700,12429817.4285714,4192914.60787246
17478226,11109914,17629476,8456724,12354619,8467275,10966789,12351860.4285714,3826569.46546489
16996642,8328696,9078263,8346123,8471095,9293278,8934598,9921242.14285714,3142712.01539792
18126820,10547153,8452521,8454984,8390068,8422090,9041770,10205058,3578451.47318366
21430050,11482750,8465784,8371076,10991284,9545814,17997571,12612047,5086622.1073397
24130660,22187438,8717606,8588795,10110984,8227784,8471969,12919319.4285714,7043628.26977138
23929943,13909574,8372964,8293203,8176289,9449495,8338361,11495689.8571429,5854042.58726077
24002809,16678711,8438797,8473134,8436415,8365244,8416086,11830170.8571429,6186434.70732509
19908097,17163466,8641332,8455698,8430638,9497253,8329015,11489357,4893823.16948498
22808947,15828746,10006005,8487568,8433173,9944623,8430810,11991410.2857143,5438922.3201812
21165300,16828651,8454976,8305213,8365158,8813676,8329992,11466138,5297418.80507922
20027069,22270288,10993299,8416283,8425263,9502142,8400114,12576351.1428571,5964074.12085641
17792471,13003535,10050428,8372042,8361128,9499403,8317200,10770886.7142857,3512004.82535668
8632769,21951174,8439687,8392964,8456799,9865563,8478470,10602489.4285714,5031412.38524515
8420877,13211022,8867756,8337257,8339087,10149518,8556000,9411645.28571429,1793226.94373093
10906077,16991085,8554463,11085677,8415896,8382715,8359919,10385118.8571429,3155449.33344325
8771603,16761403,8731247,15277509,8366405,8726382,8327450,10708857,3657371.01274978
9690748,22106271,8555809,8066635,8403367,8969238,8439355,10604489,5098537.26716729
8421283,17670354,9027553,10855328,8352511,10250138,8300929,10411156.5714286,3353709.39434734
8443586,13038207,8365013,8776888,10790012,12453937,8379898,10035363,2044676.59329831
8445796,11324730,11106783,9115138,12474887,9575256,8295407,10048285.2857143,1600687.3084651
8367527,8441088,9688972,8272088,8384825,9843371,8409624,8772499.28571429,682264.090686227
8409694,13582221,8367087,8356789,8388736,9968772,8287043,9337191.71428571,1965709.90174099
8585282,9119304,8932148,8381582,8308632,10185221,8358416,8838655,669005.764388968
8599498,8968320,8337890,8357221,8395857,8371564,8455626,8497996.57142857,225525.865362015
10410382,8334676,8818913,8307054,8310703,9520991,11126516,9261319.28571429,1135445.43112145
8574283,8556554,8360139,8338569,8461811,8301586,16546656,9591371.14285714,3068827.13435472
15123762,8377173,8922272,8351694,13926767,8658467,11049205,10629905.7142857,2837472.09526271
14669157,9109900,8831299,8352887,8640831,8330014,8421145,9479319,2305911.39459267
15590920,8218858,8699472,8331113,8318574,9244718,8332512,9533738.14285714,2694555.30824899
21741000,8542993,8534665,8509919,8389092,10268475,8345956,10618871.4285714,4950815.59770956
12378325,8270711,8652774,8324186,8281969,8703740,8306679,8988340.57142857,1505839.39086576
17486228,8273796,8473262,8527067,8341629,9284973,8388819,9825110.57142857,3395268.974968
12829153,13251118,13398814,8760499,8528256,9604451,8279704,10664570.7142857,2375307.08132231
9782132,21166841,18115904,13634910,8344104,8198170,8340199,12511751.4285714,5297916.70421534
12148641,17606164,17517749,21197759,8252579,9936343,8254694,13559132.7142857,5193078.58667177
9638112,13008432,17443935,16637380,8325562,9954503,8406703,11916375.2857143,3835917.00998556
10743282,18243516,17743402,17741839,8362432,8191272,8307332,12761867.8571429,4896039.59471164
11222934,17726965,19114928,12691413,8321697,8732236,8332687,12306122.8571429,4500066.90311657
8208215,17392079,17368224,17145520,8244000,8312037,8260522,12132942.4285714,4835889.11834721
12820919,8616015,21315703,17285803,8306019,8277592,8378512,12142937.5714286,5280802.8502538
9485523,9830599,17338974,17076064,8326270,8240868,8227574,11217981.7142857,4140806.27463947
10387701,8268063,13434802,8208092,8302521,8292945,8327026,9317307.14285714,1978658.79953328
19721058,8392069,12254113,8305732,8233937,12362658,8227866,11071061.8571429,4259251.81142617
13188174,8260107,11651868,8310626,9666902,9399782,8375076,9836076.42857143,1901658.52512308
15780052,8326166,8889622,8324588,9408567,8202058,8208591,9591377.71428571,2765061.64736417
21236260,8205837,9883002,8244877,8165599,8309508,8334270,10339907.5714286,4843473.12540746
12468249,8394609,8424908,8220667,8293030,8267331,8209590,8896912,1576933.13029796
17239739,8508410,8251159,8339624,8284162,8254816,11906613,10112074.7142857,3415429.93871615
17128973,12186318,8269118,8228175,11718204,8200020,11678285,11058441.8571429,3237907.19789236
16703182,12207463,8386945,10824706,9941227,8267473,8111791,10634683.8571429,3077832.03868862
17374603,9156732,8250777,8711748,8245196,8199236,8442675,9768709.57142857,3371155.26755942
17632032,8231233,8279417,17816163,8212466,8250871,8245641,10952546.1428571,4626199.94402434
17379708,8240291,16106358,8170416,8350744,8202963,8267958,10674062.5714286,4162541.00957632
17309386,8267616,17784383,9692580,8190531,8194238,8219050,11093969.1428571,4443136.31222325
17259127,8238869,8291579,8755472,8391889,8180485,8679832,9685321.85714286,3346899.12441205
16662441,8287668,8223158,12491516,8256162,8233396,8221904,10053749.2857143,3316330.39106473
19169057,8178283,8524571,10362042,8285067,8175146,8267207,10137339,4058732.33763429
19168108,8275473,11068791,8725226,8202693,9980923,8254978,10525170.2857143,3961075.442937
17105041,8192106,8567541,8369783,8406291,17334953,8230146,10886551.5714286,4328811.34241406
12235072,8355916,8159393,8155952,8228176,13080083,8889670,9586323.14285714,2127130.72340845
17495831,8137306,8309037,8776800,8360491,21657789,8178829,11559440.4285714,5610977.36902951
17462320,8271516,8163276,8095607,8160027,12614907,8213434,10140155.2857143,3627480.69772534
10272763,8180321,12293597,8273142,8866433,17661026,8324277,10553079.8571429,3470622.34712155
17450234,8701832,8734011,8151049,8104580,21128851,8194483,11495005.7142857,5435548.32182187
17088017,8083063,8275065,8210136,11008274,13634949,8226307,10646544.4285714,3524745.05012036
17396114,8329974,10920289,8132315,8445773,12358510,8156167,10534163.1428571,3444978.65309368
13047095,8134696,8203925,8325387,10143262,8164189,8214881,9176205,1853881.94136817
17714658,8213037,8228051,8143519,9189545,8203087,8187512,9697058.42857143,3554901.33475684
17598415,8107559,8130490,8208382,8096979,8137955,8218785,9499795,3571465.57777163
9715086,12705276,8270203,8111003,8318463,9312710,8129579,9223188.57142857,1660048.11805691
8256290,12102722,8156741,8247392,8419071,8014482,12311579,9358325.28571429,1950811.52122475
8655422,11844216,8244050,8123379,10825986,12647964,10307732,10092678.4285714,1804745.11572224
8123199,9285887,8096421,12341030,10919614,11056354,8208310,9718687.85714286,1720181.43068742
8254442,13742262,11025947,9134684,9167425,10587637,8215673,10018295.7142857,1960986.77200483
9712073,16607653,8099619,8162214,8645338,9218513,8222093,9809643.28571429,3057395.95265975
9449797,14063463,8272393,8104719,8231976,8096106,8208072,9203789.42857143,2195269.12456467
8359847,17396530,8228227,9563714,8240691,8221729,8083060,9727685.42857143,3419095.18321904
8155372,15925668,8291154,8393938,8112314,8420348,8223402,9360313.71428572,2897307.7452627
8131786,9637553,8454692,8881775,8173520,8211137,8151026,8520212.71428571,560708.977130357
8192628,8171167,8125502,8058457,8322818,8111461,8113419,8156493.14285714,85283.6639328396
8187095,8781665,8147713,8121578,8419954,10744113,8206704,8658403.14285714,948453.673489543
8755582,12469053,8245192,8099102,8068815,11822431,8090418,9364370.42857143,1923825.27805887
9305479,20819076,8101829,8167747,8125093,7958247,8293274,10110106.4285714,4743540.35058752
8151821,14499192,9056144,8074510,8163956,8147931,8102506,9170865.71428571,2375090.35414955
8126512,17521713,8313026,8212802,8071358,8114444,8159400,9502750.71428571,3536902.44650809
8123500,7729584,8205520,8058418,9691977,8068580,8065364,8277563.28571429,641157.857651482
8108820,10682846,8254499,8785198,7979438,8180341,8712377,8671931.28571429,937265.098173353
12003263,12460249,13175041,7863855,8769895,8099238,8072359,10063414.2857143,2363739.73881071
8884789,11018571,7915764,8117507,8204130,8204223,8134697,8639954.42857143,1091654.22892719
8472963,12316933,8125009,8050047,8108816,8117925,8243939,8776518.85714286,1567488.39404852
8174962,10344129,8132696,8170679,8126514,8126601,8193704,8467040.71428571,828146.289708872
8028859,10772267,8086887,8069024,8215896,8074098,8086423,8476207.71428571,1014130.56735375
8231932,13022186,8216351,8121747,8119493,8150397,8127405,8855644.42857143,1837843.52390221
8060696,9531632,8195854,8033713,8184990,8049112,8464412,8360058.42857143,537570.651793125
8017930,13643006,8053247,8144533,8071342,8178462,11661497,9395716.71428572,2297639.58058756
9707699,10851588,8153437,8030207,10729153,7984153,10646205,9443206,1350510.31033668
9187669,9172425,8353754,8106789,9166272,9500728,8365812,8836207,543627.034615952
8347823,8877905,8103304,8140017,8122299,8886490,8068257,8363727.85714286,365460.761727999
8097344,8362737,8345311,12066709,8165410,8123417,8101264,8751741.71428571,1466029.39656813
8011251,9113204,10519563,8828271,8067094,8041623,8120001,8671572.42857143,925306.068486865
8127220,10676084,9115585,7945668,8135145,8117685,8582630,8671431,969615.636453263
9389139,9262676,8025980,8604346,8269599,8017117,8099292,8524021.28571429,584610.16198766
12396673,10101474,8048184,14923440,8059474,8083624,8068011,9954411.42857143,2737406.22287838
10450035,12368815,8073639,16989601,8017887,8141047,8126816,10309691.4285714,3381349.3332123
8257320,16658005,8002871,17246864,8077128,10698302,8004254,10992106.2857143,4186280.50048786
8010660,17579025,8059913,8862756,8020295,9241077,8209540,9711895.14285714,3501815.41553613
8143577,17703505,8191035,8039885,8094783,7957999,8643860,9539234.85714286,3606875.49011119
8036646,19557555,8059050,8118497,8019546,8013827,8062625,9695392.28571429,4348945.44792764
8103006,14777441,7976158,7972582,8051628,8117450,8005610,9000553.57142857,2548018.06024799
7988693,16339358,8077638,8039697,10473407,7966787,9182985,9724080.71428571,3062236.16133987
11777822,17369085,10828531,7963869,10957445,8079821,8353728,10761471.5714286,3305336.21606597
8265025,17061181,24696666,8157427,11037434,7970457,8105772,12184851.7142857,6424249.07228515
8529425,16314455,26498043,8021706,7836014,8063285,8050769,11901956.7142857,7130277.33504106
8077461,16887812,13165349,8004348,8012773,7971668,8093844,10030465,3578414.6230159
7944099,16492984,16048146,7965385,7967994,8208487,8071935,10385575.7142857,4023278.51009802
8123789,17401572,13817550,8030548,7988134,8696750,12479721,10934009.1428571,3709095.46520938
8181306,16955793,10968089,8259662,7979127,7942864,8528131,9830710.28571429,3315071.6004559
8078802,12450290,12074209,7975421,8034092,8055472,9191555,9408548.71428572,1997792.54444697
10426476,17292115,12979555,12954077,10828087,7977219,8094671,11507457.1428571,3252224.93739975
8182445,14640208,7621941,17086908,9450130,7951589,8068907,10428875.4285714,3822180.70288585
8238317,14338803,8018209,7866481,7816697,9463463,8049802,9113110.28571429,2372062.3931009
8061850,17543936,10386239,11073692,8042846,8555392,8047658,10244516.1428571,3446734.13538335
8146781,16809305,10013996,8841084,8016592,7952403,8005276,9683633.85714286,3228756.44995311
8007256,17417634,7975306,8458852,7948544,8023980,8038584,9410022.28571429,3535312.55857591
8131721,11856327,9286821,7977969,7946929,8014590,7930328,8734955,1458982.15812269
8031979,7914326,7944379,8033542,7990707,7936301,8022192,7981918,49881.7741732054
7970415,8304699,8796192,7979767,7927379,8099925,7975616,8150570.42857143,312303.550246581
8161050,8010367,7835623,8067739,7952460,7921219,8008922,7993911.42857143,104832.84486085
7950351,7934225,8814983,7974080,7934594,10686168,7902875,8456753.71428571,1036058.44080691
8270608,7934549,11446243,8019735,8004307,9227433,8065833,8709815.42857143,1287023.14881407
8075372,7954609,8979206,7916711,7925003,8091859,8211680,8164920,374611.695117313
8215072,11018709,9865394,8149650,7920488,7986854,8014893,8738722.85714286,1214337.02411733
8001974,10791475,7698499,7862507,9628997,8000544,7913985,8556854.42857143,1182692.25852034
8141387,9507432,21476755,8169510,8376319,8026678,8349942,10292574.7142857,4956771.39297432
8648821,9516337,13501451,7894667,9792941,7967292,7959178,9325812.42857143,1996256.00571201
