,,,,,,,,,,
mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,
539782.600000,526542.600000,577783.000000,525340.000000,539731.800000,530140.600000,532669.800000,556613.800000,522203.000000,538699.000000,
697738.800000,693643.800000,721034.800000,696337.000000,699599.200000,684029.000000,681797.200000,732215.000000,693026.600000,688418.200000,
547530.600000,530094.400000,563923.800000,541781.600000,526543.200000,530044.000000,526310.000000,564535.400000,529112.200000,528254.200000,
535570.800000,505250.600000,498696.400000,508850.400000,505505.600000,503238.800000,507753.200000,532273.600000,499236.000000,499845.400000,
517533.000000,494436.200000,485624.200000,493457.400000,492787.000000,494420.200000,487375.400000,532832.000000,492697.000000,492164.000000,
504580.800000,479166.600000,479021.400000,479110.000000,475884.600000,480628.000000,477384.800000,513163.000000,483143.800000,474517.200000,
1136941.600000,1139112.000000,1153797.400000,1129913.200000,1154139.400000,1147084.800000,1139289.800000,1229671.600000,1136033.800000,1140618.200000,
222907.500000,226301.666667,220651.333333,228809.166667,227149.166667,225978.000000,219001.333333,271344.666667,227806.333333,223300.000000,
183722.500000,187569.333333,183235.000000,187312.833333,185368.666667,182536.666667,182460.333333,213556.333333,183292.666667,182643.333333,
191934.833333,188404.166667,196503.166667,195839.333333,180764.666667,188278.666667,202324.333333,188127.833333,177964.833333,181349.333333,
868047.250000,829643.750000,825423.250000,798541.500000,815563.500000,891350.750000,788867.500000,825226.000000,812805.000000,798351.250000,
692692.250000,634722.750000,627761.000000,628397.000000,623428.750000,698660.250000,630039.750000,650461.000000,625469.000000,626328.750000,
634633.000000,589580.500000,594675.500000,592937.250000,586177.000000,640898.500000,601943.250000,632296.500000,603799.000000,594551.500000,
606021.500000,555187.000000,576479.000000,567889.500000,573428.250000,636453.750000,573106.000000,609974.750000,571811.500000,576499.500000,
588978.250000,563949.000000,569026.500000,562111.750000,559183.750000,593620.250000,551527.750000,596330.000000,553660.250000,548952.500000,
282593.000000,285540.666667,308507.333333,280608.000000,292310.833333,287764.000000,305022.166667,292596.000000,278659.333333,283029.000000,
233174.000000,233988.000000,242692.000000,232079.833333,232815.666667,232367.166667,235579.500000,237695.833333,231695.000000,232574.333333,
197900.500000,205276.666667,213273.666667,195349.333333,201361.833333,196033.333333,194935.500000,206447.833333,193251.333333,203414.666667,
192244.166667,192542.666667,197957.666667,188949.833333,193664.000000,193361.333333,188131.833333,211419.666667,186883.833333,198247.500000,
188641.666667,189237.666667,195649.500000,187696.000000,204046.333333,194950.500000,187237.166667,230747.833333,189923.833333,191460.666667,
188994.166667,192176.333333,198500.500000,186969.333333,193278.333333,191544.666667,190107.500000,205056.833333,191648.333333,189842.666667,
190815.666667,187144.000000,200708.500000,187386.166667,199740.166667,190490.000000,188916.666667,197022.500000,190585.166667,188966.000000,
187343.000000,187724.000000,193233.000000,187859.500000,196553.500000,186279.333333,191563.333333,196024.333333,192976.833333,186136.666667,
187857.500000,186060.333333,190412.000000,189210.833333,189499.000000,187379.166667,190094.500000,209009.666667,194368.166667,190122.166667,
185647.833333,185973.333333,192566.166667,186242.166667,186231.833333,189100.166667,191179.666667,193402.166667,191004.166667,187840.166667,
185299.333333,185453.000000,197579.333333,184989.833333,183918.166667,190178.666667,191139.333333,191925.500000,195743.166667,188953.000000,
184567.833333,185161.166667,194219.833333,185094.333333,185399.833333,186761.166667,187787.333333,191044.666667,194316.166667,186665.500000,
184534.000000,184593.333333,193407.000000,186026.833333,187077.000000,188852.500000,188160.166667,192142.000000,186991.000000,183602.333333,
187629.833333,184834.166667,191109.166667,183764.000000,184376.333333,184389.666667,184575.000000,189416.333333,188930.333333,182254.833333,
186504.000000,184835.666667,189718.500000,184419.333333,185627.000000,182174.833333,186718.833333,187785.666667,187144.500000,181592.333333,
182701.000000,183774.833333,188694.833333,184525.833333,183528.833333,183024.500000,184682.166667,186381.166667,187553.500000,182002.666667,
182120.666667,185157.000000,189273.666667,191938.166667,184290.000000,184286.333333,183095.833333,185563.000000,182675.833333,182210.000000,
183296.166667,181111.500000,190882.000000,188582.000000,181964.500000,187887.166667,179229.833333,185801.666667,181253.333333,182748.333333,
181021.166667,179739.333333,189713.333333,181141.166667,181170.333333,186299.333333,180053.833333,188721.333333,179374.333333,181712.333333,
180017.666667,185140.000000,192305.833333,182596.166667,181264.166667,180940.833333,179425.166667,187938.833333,185682.666667,181264.666667,
178756.833333,179799.666667,193008.500000,179659.000000,179280.000000,179279.500000,179996.333333,186444.166667,182502.333333,180846.000000,
179772.500000,180884.166667,187147.500000,180239.500000,178362.833333,178496.333333,184662.166667,185469.833333,180005.333333,180874.833333,
178576.333333,179952.166667,187591.666667,179495.000000,177758.333333,176273.333333,180476.333333,187936.500000,184295.500000,180669.333333,
918856.333333,932934.666667,959624.000000,919698.666667,920355.666667,958791.333333,936390.666667,942760.666667,931980.333333,905730.333333,
1002399.666667,1063870.666667,1004648.333333,1072848.333333,1009110.666667,1020795.000000,1001572.666667,1027872.000000,1006555.333333,1018289.000000,
873042.333333,819748.666667,841897.333333,887795.666667,831165.000000,825265.666667,834299.000000,845617.000000,832374.333333,826755.333333,
839098.666667,803576.666667,808575.333333,840808.333333,811654.666667,871590.666667,821379.000000,841212.000000,787130.000000,829255.666667,
809625.666667,784510.333333,794563.666667,797764.333333,799111.666667,831998.666667,790042.000000,856928.666667,788571.000000,799348.000000,
790504.666667,753797.333333,783397.000000,775530.333333,753879.666667,788855.666667,770102.666667,834497.666667,772662.666667,771164.000000,
779863.000000,775798.333333,782599.333333,763303.000000,756687.333333,790198.333333,788997.000000,829823.333333,785391.333333,758088.666667,
764866.333333,742295.000000,790517.000000,740121.333333,740309.666667,790847.000000,771898.000000,814354.666667,771589.000000,770294.333333,
805562.333333,748442.000000,782096.333333,747244.333333,767133.666667,781318.000000,761421.000000,814636.333333,746331.000000,764809.666667,
868443.000000,754435.666667,787003.000000,781639.333333,754755.666667,772174.666667,745341.000000,818413.666667,754680.333333,748063.000000,
816394.333333,775835.333333,800399.000000,763312.666667,779823.000000,775223.333333,774441.000000,799820.333333,734591.000000,757706.333333,
797267.333333,744821.666667,800971.000000,757644.333333,746364.333333,798085.666667,750690.000000,840517.666667,745710.666667,749132.000000,
760401.666667,732124.000000,797860.333333,734054.333333,728498.666667,766844.333333,739654.666667,859715.666667,728265.666667,732296.000000,
751392.666667,744804.666667,834613.666667,724041.000000,730149.666667,763218.000000,740005.666667,818131.666667,739817.666667,747175.000000,
728186.000000,717109.000000,815143.000000,713420.666667,721981.666667,743692.333333,749176.333333,818946.000000,740011.000000,727394.333333,
730126.000000,713030.333333,778699.333333,709450.666667,726404.666667,887622.000000,746724.666667,826118.000000,730845.000000,775704.333333,
748645.333333,724818.333333,769346.000000,720883.666667,747909.666667,771659.666667,719809.333333,822920.333333,724865.000000,757676.666667,
766344.333333,728129.000000,783821.666667,720175.666667,745246.333333,759599.666667,729074.000000,855472.333333,717246.333333,756100.000000,
754949.666667,727266.666667,777674.666667,721002.666667,720784.000000,759151.333333,726393.000000,823445.000000,733312.666667,766192.000000,
747194.000000,740922.333333,768662.666667,713882.000000,756192.000000,751897.666667,740164.666667,838584.666667,770596.666667,716053.000000,
726233.666667,733286.333333,759589.666667,716753.666667,738874.333333,745087.666667,740174.666667,802072.333333,745739.666667,711018.333333,
723439.000000,712888.666667,756192.333333,710176.333333,757140.666667,707533.666667,764391.666667,756244.000000,736215.333333,701439.666667,
761431.666667,718444.666667,748701.666667,715751.000000,795630.666667,726831.000000,757427.333333,720864.666667,732992.666667,740176.666667,
753986.666667,701564.000000,740565.666667,697160.666667,748857.666667,707894.666667,744174.666667,714270.333333,702337.666667,720304.000000,
765624.333333,720236.333333,736082.333333,726512.666667,743351.666667,728843.000000,760214.000000,723004.333333,705192.666667,716890.000000,
747614.000000,723094.000000,719047.666667,725426.000000,723097.333333,721140.333333,729212.333333,730201.000000,696056.000000,714908.666667,
761773.666667,757410.000000,724648.000000,716568.666667,728068.000000,720294.000000,732797.666667,728077.000000,728425.333333,767422.666667,
759331.666667,733558.000000,716480.000000,703524.000000,750917.333333,735491.000000,754086.666667,870112.333333,718820.333333,760620.000000,
751581.000000,730414.666667,720631.666667,718710.666667,738389.666667,734925.666667,722167.666667,718853.333333,724636.333333,742664.666667,
727129.333333,700184.333333,726695.333333,696944.000000,714742.666667,719153.333333,711336.333333,716769.000000,716167.666667,749837.000000,
722163.000000,709351.000000,722320.333333,684179.000000,744113.000000,721557.333333,707877.333333,698879.666667,710152.666667,710565.666667,
749689.666667,683574.333333,717100.666667,679382.000000,707168.666667,709624.666667,717739.666667,699745.333333,701062.000000,710982.000000,
723588.666667,716270.000000,716753.000000,725320.000000,715365.666667,713483.333333,721178.333333,724526.333333,687969.666667,738130.666667,
693590.000000,720326.000000,716699.333333,706402.666667,724207.333333,741866.000000,697559.666667,705199.333333,682745.000000,743385.666667,
682494.666667,719900.666667,733453.333333,681332.000000,712655.000000,705860.333333,699744.333333,683183.000000,674883.666667,731755.333333,
711509.666667,725243.000000,745801.000000,693396.333333,701038.666667,710889.666667,699184.666667,700128.333333,677613.000000,761502.666667,
677749.000000,695481.666667,734063.666667,678774.000000,689231.666667,707866.000000,695450.000000,690801.333333,669530.666667,694808.000000,
707408.666667,691752.666667,716158.666667,685401.333333,711552.000000,687244.666667,715868.000000,682372.000000,712808.333333,682657.333333,
684609.333333,669234.666667,695837.333333,683145.000000,700827.666667,706687.333333,712262.000000,689753.333333,697962.666667,676642.333333,
704032.666667,678187.000000,684644.666667,685648.000000,679965.333333,707161.000000,740066.666667,680616.666667,687179.666667,673514.000000,
692705.000000,678253.000000,703418.666667,685276.000000,690310.000000,717373.000000,698320.333333,685099.333333,677983.000000,676106.666667,
674837.666667,702937.333333,702761.333333,687338.666667,706824.000000,679626.333333,694263.666667,681616.666667,673253.333333,701358.000000,
692156.000000,668007.333333,686355.666667,670516.333333,675975.000000,698146.000000,678945.333333,696394.333333,671317.666667,670020.333333,
672990.666667,679375.333333,698656.333333,667434.333333,681592.666667,683745.000000,683093.333333,710271.666667,678773.666667,682746.666667,
673173.000000,681606.000000,689907.666667,684311.666667,664894.666667,710446.666667,690674.333333,691186.333333,660833.666667,671663.333333,
673456.333333,665766.666667,704428.333333,674369.666667,700640.666667,681741.000000,713112.666667,678712.666667,675267.000000,657206.333333,
685277.333333,679633.666667,726102.000000,689980.000000,701586.000000,689710.000000,754752.000000,686614.333333,670503.666667,689723.666667,
724010.000000,687687.666667,704227.000000,695467.666667,697900.666667,710664.000000,693233.333333,700050.000000,712876.666667,671369.333333,
1062746.666667,1052753.666667,1051097.333333,1059012.666667,1170526.666667,1057896.666667,1039822.333333,1049240.333333,1080329.333333,1043878.333333,
1387977.000000,1285543.666667,1316557.666667,1272116.666667,1332710.666667,1324200.000000,1282569.666667,1309915.333333,1341792.000000,1287753.666667,
1066157.333333,1012853.666667,1055846.333333,1009130.666667,1042452.333333,1036114.666667,1067554.333333,1024936.000000,1038311.666667,1033629.333333,
1025740.333333,1029454.666667,1020603.666667,987770.333333,1011514.000000,1016718.000000,1036568.666667,996207.000000,1042846.000000,994383.000000,
1354918.333333,1311754.000000,1319139.666667,1301706.666667,1329231.666667,1313184.333333,1375046.000000,1305419.333333,1339660.333333,1287389.000000,
1310704.000000,1308929.666667,1267517.666667,1276268.000000,1273497.333333,1291207.666667,1302683.333333,1270617.333333,1276000.333333,1278321.000000,
1200369.666667,1216231.666667,1227412.000000,1201944.000000,1215594.666667,1254344.000000,1218268.666667,1232387.333333,1212727.000000,1220145.000000,
1228703.000000,1208530.666667,1228716.000000,1194260.000000,1225085.000000,1235874.000000,1241645.333333,1209918.000000,1213623.666667,1200013.666667,
1221320.666667,1210827.333333,1212329.000000,1184840.333333,1207125.666667,1202415.333333,1218670.333333,1189585.333333,1199099.000000,1180117.000000,
1215281.333333,1215801.666667,1191612.666667,1197469.000000,1198134.666667,1213919.333333,1212248.666667,1172532.666667,1219279.000000,1210096.333333,
1499279.333333,1531145.000000,1524737.333333,1554170.666667,1495538.333333,1496141.333333,1493312.000000,1619702.333333,1524519.000000,1490343.666667,
1775400.666667,1704192.666667,1712825.333333,1891180.333333,1733685.666667,1676875.666667,1782629.333333,1740550.666667,1708441.000000,1677891.333333,
